,screen_name_binary,name_binary,description_binary,status_binary,verified,followers_count,friends_count,statuses_count,listed_count_binary,bot
1209,True,True,True,False,False,49,12,831,True,1
1210,True,True,False,True,False,145,0,153,True,1
1211,True,True,False,False,False,566,122,33258,True,1
1212,False,False,False,True,False,1353,76,21536,True,1
1213,False,True,True,True,False,22,0,1212,True,1
1214,False,False,True,False,False,4,668,172,True,1
1215,False,False,False,True,False,4,343,1,True,1
1216,False,False,False,False,False,331,890,11,True,1
1217,False,False,False,False,False,0,2,1,True,1
1218,True,True,True,True,False,281,0,1224,True,1
1219,False,False,True,False,False,407,2,32573,True,1
1220,False,False,False,False,False,6,341,73,True,1
1221,False,False,True,False,False,195,1,5949,True,1
1222,False,False,True,True,False,26,0,1317,True,1
1223,False,True,True,True,False,1727,1030,1639,True,1
1224,False,False,True,True,False,35,3,53057,True,1
1225,False,False,False,False,False,21,2033,403,True,1
1226,True,True,True,True,False,85,1,1000,True,1
1227,False,False,True,True,False,10280,1,1592,True,1
1228,False,False,True,False,False,13091,10734,53518,True,1
1229,True,True,False,True,False,2896,2,113733,True,1
1230,False,False,False,True,False,882,231,2826,True,1
1231,True,True,True,True,False,1374,2102,114,True,1
1232,False,False,False,False,False,318,4,128811,True,1
1233,True,True,True,True,False,80,0,39803,True,1
1234,True,True,True,False,False,182,0,3322,True,1
1235,False,False,False,False,False,1,315,27,True,1
1236,True,True,True,True,False,299,0,14332,True,1
1237,True,False,True,True,False,372,0,2714,True,1
1238,False,False,True,False,False,80,0,4854,True,1
1239,False,False,False,False,False,3,314,56,True,1
1240,False,False,False,False,False,2,276,23,True,1
1241,False,True,False,True,False,1084,1368,10281,True,1
1242,True,True,True,True,False,31,1,4911,True,1
1243,True,True,True,False,False,1628,4,5155,True,1
1244,True,False,True,True,False,1510,2126,207479,True,1
1245,False,False,True,False,False,109901,85639,455,True,1
1246,False,False,True,False,False,197,0,199,True,1
1247,False,False,False,False,False,6465,5916,18513,True,1
1248,False,False,False,False,False,3,114,1,True,1
1249,False,False,True,False,False,88,29,178,True,1
1250,False,False,False,False,False,32,1,2290,True,1
1251,True,False,True,False,False,130,0,3190,True,1
1252,False,False,False,True,False,2,334,27,True,1
1253,False,False,True,True,False,6,3,253,True,1
1254,False,False,False,False,False,276,540,3062,True,1
1255,True,True,False,False,False,887,0,43512,True,1
1256,True,True,True,False,False,47,45,1752,True,1
1257,False,False,False,False,False,1,42,0,True,1
1258,True,False,False,True,False,1461,197,23533,True,1
1259,True,True,False,True,False,128,0,151,True,1
1260,False,False,False,False,False,806,4924,19,True,1
1261,False,False,False,False,False,0,14,0,True,1
1262,True,True,True,True,False,41,0,300,True,1
1263,False,True,True,False,False,5418,4307,45675,True,1
1264,False,False,False,False,False,98866,108366,868,True,1
1265,True,False,False,False,False,0,240,13,True,1
1266,False,False,False,False,False,3,156,2,True,1
1267,False,False,True,False,False,904,0,1123,True,1
1268,True,True,True,True,False,35,54,114,True,1
1269,False,False,False,False,False,282,2205,3,True,1
1270,True,False,True,True,False,3588,0,18413,True,1
1271,True,True,False,True,False,132,46,7346,True,1
1272,False,False,False,True,False,3788,4466,297198,True,1
1273,True,True,False,True,False,67,0,103,True,1
1274,False,True,True,True,False,883,1,2574,True,1
1275,True,True,True,True,False,3835,1,1432,True,1
1276,True,True,True,True,False,410,0,7709,True,1
1277,False,False,False,False,False,78,41,4249,True,1
1278,False,False,False,True,False,235,192,7875,True,1
1279,False,False,False,True,False,530,2,298,True,1
1280,False,False,False,False,False,0,30,0,True,1
1281,False,False,True,False,False,2845,4,16272,True,1
1282,False,False,True,False,False,52,1,80,True,1
1283,True,True,False,True,False,683,0,577,True,1
1284,False,False,False,False,False,173,0,6893,True,1
1285,False,False,False,False,False,83215,12,2063,True,1
1286,False,False,False,False,False,6,17,1,True,1
1287,True,True,True,True,False,10,2,5775,True,1
1288,False,False,False,False,False,2,249,26,True,1
1289,False,True,False,False,False,78,0,10130,True,1
1290,False,False,False,False,False,82,0,4591,True,1
1291,True,True,True,False,False,87,0,2905,True,1
1292,False,False,False,False,False,3,21,0,True,1
1293,True,True,True,False,False,11,0,52,True,1
1294,True,True,True,True,False,260,0,25155,True,1
1295,False,False,True,False,False,291,1,3223,True,1
1296,True,True,True,True,False,159,6,5019,True,1
1297,False,False,False,False,False,40,0,3921,True,1
1298,False,True,True,True,False,1814,0,57061,True,1
1299,False,False,True,False,False,0,280,31,True,1
1300,False,False,False,False,False,0,9,0,True,1
1301,False,False,False,False,False,806,85,1497,True,1
1302,False,True,True,True,False,25,524,1,True,1
1303,False,False,False,False,False,77,1,5057,True,1
1304,False,False,True,False,False,140,0,16203,True,1
1305,False,False,True,False,False,41,0,2397,True,1
1306,True,True,True,True,False,1248,7,11708,True,1
1307,False,False,False,False,False,662,3,29818,True,1
1308,False,False,False,False,False,49,1,9820,True,1
1309,False,False,False,True,False,0,35,83,True,1
1310,False,False,False,False,False,1148,7,24607,True,1
1311,False,False,False,False,False,2,85,11,True,1
1312,True,True,True,True,False,19,23,2768,True,1
1313,False,False,False,False,False,10057,7468,1459,True,1
1314,False,False,False,True,False,1464,40,144584,True,1
1315,False,False,True,True,False,490,1,927,True,1
1316,True,True,True,True,False,93,0,5145,True,1
1317,False,False,True,True,False,36,1,793,True,1
1318,False,False,False,False,False,60,32,4365,True,1
1319,True,False,True,False,False,214,0,9727,True,1
1320,False,True,True,False,False,34,787,2,True,1
1321,False,False,False,False,True,571310,76070,56077,True,0
1322,False,False,False,False,True,292385,963,16688,True,0
1323,False,False,False,False,False,1,7,3,True,0
1324,False,False,False,False,True,222659,352,10999,True,0
1325,False,False,False,False,False,646,446,25292,True,0
1326,False,False,False,False,False,2,5,2,True,0
1327,False,False,False,True,False,27,25,50,True,0
1328,False,False,False,False,False,316,192,7329,True,0
1329,False,False,False,True,True,211616,8617,2037,True,0
1330,False,False,True,False,True,429604,600,497,True,0
1331,False,False,False,False,False,106,153,1408,True,0
1332,False,False,False,True,False,17118,385,3168,True,0
1333,False,False,False,False,True,94714,43,1,True,0
1334,False,False,False,False,True,1793645,428911,155671,True,0
1335,False,False,False,False,True,328658,110,319,True,0
1336,False,False,False,False,False,1159,2524,4718,True,0
1337,False,False,False,False,False,383,324,389,True,0
1338,False,False,False,False,True,132562,842,5000,True,0
1339,False,False,False,False,True,9021504,16,13245,False,0
1340,False,False,True,False,True,74952,340,7931,True,0
1341,False,False,False,False,True,22270820,263,46185,False,0
1342,False,False,False,False,False,829658,56,16192,True,0
1343,False,False,True,False,False,56,708,95,True,0
1344,False,False,True,False,False,1132,8,656,True,0
1345,False,False,False,False,False,40,51,914,True,0
1346,False,False,False,False,False,106,318,441,True,0
1347,False,False,False,False,True,658530,369,13327,True,0
1348,False,False,False,False,True,3039240,1744,37953,False,0
1349,False,False,False,False,False,747,639,3918,True,0
1350,False,False,False,True,True,35916070,277,11904,False,0
1351,False,False,False,False,True,5324864,45,1537,True,0
1352,False,False,False,False,True,6055541,881,5536,True,0
1353,False,False,False,False,True,2026336,53,487,True,0
1354,False,False,False,False,False,829,621,9500,True,0
1355,False,False,False,False,False,6298,3780,46617,True,0
1356,False,False,False,False,True,243582,489,17195,True,0
1357,False,False,False,True,True,958913,3664,44581,True,0
1358,False,False,False,False,False,75,426,269,True,0
1359,False,False,False,False,False,19451,6,254,True,0
1360,False,False,False,False,False,22,95,52,True,0
1361,False,False,False,True,False,113,280,4538,True,0
1362,False,False,False,False,False,4,81,3,True,0
1363,False,False,False,False,True,2665301,299,9572,True,0
1364,False,False,True,False,False,13305,1154,3571,True,0
1365,False,False,False,False,False,4,27,18,True,0
1366,False,False,False,True,True,289928,1061,19353,True,0
1367,False,False,False,False,False,867,1544,1058,True,0
1368,False,False,False,False,False,45,150,108,True,0
1369,False,False,False,False,True,3262,454,1355,True,0
1370,False,False,False,False,False,97,105,1439,True,0
1371,False,False,False,False,False,26434,553,7110,True,0
1372,False,False,True,False,True,417924,16771,39013,True,0
1373,False,False,False,False,False,21,48,233,True,0
1374,False,False,False,False,False,151,1833,591,True,0
1375,False,False,False,False,True,8381372,203,6834,False,0
1376,False,False,False,True,True,2006589,1993,33226,True,0
1377,False,False,False,False,False,157,281,4421,True,0
1378,False,False,True,False,False,2287,4297,497,True,0
1379,False,False,False,False,False,289,208,1247,True,0
1380,False,False,False,True,True,63996,4883,6896,True,0
1381,False,False,False,False,False,1356,3206,396,True,0
1382,False,False,False,False,False,270,1891,17,True,0
1383,False,False,False,False,False,24,65,84,True,0
1384,False,False,False,False,True,1763697,397,3859,True,0
1385,False,False,False,False,True,649,30,213,True,0
1386,False,False,False,False,False,10,76,19,True,0
1387,True,True,True,True,False,146565,522,10026,True,0
1388,False,False,False,False,False,177,119,21311,True,0
1389,False,False,False,False,True,28875,0,437,True,0
1390,False,False,True,False,True,1541514,68,14230,True,0
1391,False,False,False,False,True,62647,277,11885,True,0
1392,False,False,False,False,False,46,96,13,True,0
1393,False,False,False,True,True,1300380,24248,8536,True,0
1394,False,False,False,True,True,1474073,40,8601,True,0
1395,False,False,False,False,False,314,823,1062,True,0
1396,False,False,True,False,True,216039,67,1878,True,0
1397,True,True,False,True,False,5370,82,7169,True,0
1398,False,False,False,False,True,2844,126,263,True,0
1399,False,False,False,False,False,77,524,39,True,0
1400,False,False,False,False,True,3702525,8875,59937,False,0
1401,False,False,False,True,True,214083,211,3060,True,0
1402,False,False,False,False,False,4,67,18,True,0
1403,False,False,True,True,False,772,970,2269,True,0
1404,False,False,False,True,False,5024,1265,31149,True,0
1405,False,False,False,False,False,1322,3001,2965,True,0
1406,False,False,False,False,False,33,100,7,True,0
1407,False,False,True,False,False,15571,883,21707,True,0
1408,False,False,False,False,False,64,98,1031,True,0
1409,False,False,False,True,True,28933243,800,42955,False,0
1410,False,False,False,False,True,122108,5790,24891,True,0
1411,False,False,False,False,False,27,118,29,True,0
1412,False,False,False,True,False,22,101,9,True,0
1413,False,False,False,False,False,262,729,235,True,0
1414,False,False,False,False,True,17880103,763,9487,False,0
1415,False,False,False,False,False,118,342,46,True,0
1416,False,False,False,False,False,8896,417,9936,True,0
1417,False,False,False,False,False,77,65,17,True,0
1418,False,False,False,True,False,45,75,103,True,0
1419,False,False,True,False,True,952135,858,83812,True,0
1420,False,False,False,False,True,1811013,415,9472,True,0
1421,False,False,False,False,False,71,263,49,True,0
1422,False,False,False,True,True,8503,222,21716,True,0
1423,False,False,False,True,False,64,279,83,True,0
1424,False,False,True,False,True,32129515,547,32419,False,0
1425,False,False,False,False,False,59,67,1002,True,0
1426,False,False,False,False,False,54,89,1177,True,0
1427,False,False,False,False,False,52,337,247,True,0
1428,False,False,True,False,True,9132,1841,6437,True,0
1429,False,False,False,True,True,9515386,1329,5942,True,0
1430,False,False,False,False,True,276122,166,7336,True,0
1431,False,False,False,False,True,3191970,371987,2119,True,0
1432,False,False,False,False,True,27859346,157,286,False,0
1433,False,False,False,True,False,5541,888,901,True,0
1434,False,False,False,False,False,35,50,113,True,0
1435,False,False,False,False,True,2917721,303,3123,True,0
1436,False,False,False,False,False,37,456,587,True,0
1437,False,False,False,False,True,299938,1558,13302,True,0
1438,False,False,False,False,False,1161,133,670,True,0
1439,False,False,False,False,False,28,921,8,True,0
1440,False,False,False,False,False,22,97,85,True,0
1441,False,False,False,False,True,29270,24101,2426,True,0
1442,False,False,False,False,True,16547,13437,12467,True,0
1443,False,False,False,False,True,2801091,843,14733,False,0
1444,False,False,False,False,True,562918,653,6339,True,0
1445,False,False,False,False,False,3749,1,7931,True,0
1446,False,False,False,True,False,35412,105,967,True,0
1447,False,False,False,False,True,1749014,254,470,False,0
1448,False,False,True,False,True,138849,216,987,True,0
1449,False,False,False,False,True,4218370,5512,44847,True,0
1450,False,False,False,False,False,35476,150,484,True,0
1451,False,False,False,False,True,2142490,45023,16826,True,0
1452,False,False,False,False,True,5960,1070,9444,True,0
1453,False,False,False,False,False,750,2657,14773,True,0
1454,False,False,False,False,False,34,204,0,True,0
1455,False,False,False,False,True,7518766,13587,6952,False,0
1456,False,False,False,True,True,13011,2715,1592,True,0
1457,False,False,False,False,True,237490,314,2230,True,0
1458,False,False,False,False,False,166,294,261,True,0
1459,False,False,False,False,False,31,58,11,True,0
1460,False,False,False,True,True,26408349,41,34592,False,0
1461,False,False,False,False,True,48641,33,0,True,0
1462,False,False,False,True,True,96217,541,3591,True,0
1463,False,False,False,False,False,45,143,180,True,0
1464,False,False,True,False,True,1173947,412,24811,True,0
1465,False,False,False,False,True,370920,272,11766,True,0
1466,False,False,False,False,False,7222,787,16034,True,0
1467,False,False,False,False,True,878131,5044,79503,True,0
1468,False,False,False,False,False,15,83,1,True,0
1469,False,False,False,False,True,20261,19440,6949,True,0
1470,False,False,False,False,True,4961351,742,36385,True,0
1471,False,False,False,False,False,8800,2917,85,True,0
1472,False,False,False,False,False,4347,419,11333,True,0
1473,False,False,False,True,False,2,79,2,True,0
1474,False,False,False,True,False,4,35,4,True,0
1475,False,False,False,False,False,72,96,191,True,0
1476,False,False,False,False,True,2459472,1725,12868,True,0
1477,False,False,False,False,True,3334308,374,8939,True,0
1478,False,False,False,False,True,259280,28,9517,True,0
1479,False,False,False,False,False,325,104,151,True,0
1480,False,False,False,False,True,13453399,679,8652,False,0
1481,False,False,False,False,True,542057,991,9030,True,0
1482,False,False,False,False,False,1267,134,7029,True,0
1483,False,False,False,False,True,814594,144,8341,True,0
1484,False,False,False,True,False,36,519,133,True,0
1485,False,False,False,False,True,2115097,3851,27626,True,0
1486,False,False,False,False,False,242,392,2064,True,0
1487,False,False,False,False,False,27458,27182,91,True,0
1488,True,False,False,False,False,2747,492,248,True,0
1489,False,False,False,False,True,1026238,223642,19256,True,0
1490,False,False,False,True,False,39,270,307,True,0
1491,False,False,False,False,True,3654259,1336,3456,True,0
1492,False,False,False,True,True,159613,6949,5877,True,0
1493,False,False,False,False,False,14,18,41,True,0
1494,False,False,False,False,False,823,547,1964,True,0
1495,False,False,False,True,False,204,269,2672,True,0
1496,False,False,False,True,False,76,1336,38,True,0
1497,False,False,False,False,True,3517571,855,23660,False,0
1498,False,False,False,False,False,115,93,126,True,0
1499,False,False,False,False,True,7901272,51,9748,True,0
1500,False,False,False,True,True,4457073,57,342,True,0
1501,False,False,False,False,False,1073,197,8452,True,0
1502,False,False,True,False,True,10572149,1237,138227,True,0
1503,False,False,False,True,False,3630,557,643,True,0
1504,False,False,False,False,False,1,4,0,True,0
1505,False,False,True,False,False,242,520,196,True,0
1506,False,False,False,True,True,1513771,269684,8973,True,0
1507,False,False,False,True,True,10795,21,36,True,0
1508,False,False,False,False,False,328,1875,3335,True,0
1509,False,False,True,False,True,5156022,398,17715,True,0
1510,False,False,False,True,False,1571,181,409,True,0
1511,False,False,False,False,True,815583,178,2391,True,0
1512,False,False,False,False,True,25255491,671,6976,False,0
1513,False,False,False,False,True,50765,1401,7596,True,0
1514,False,False,False,False,False,870,667,617,True,0
1515,False,False,False,False,True,644027,559,15713,True,0
1516,False,False,True,False,True,45385,158,11153,True,0
1517,False,False,False,False,True,4217692,12820,31195,True,0
1518,False,False,True,False,True,1877332,2190,9362,True,0
1519,False,False,True,False,True,34363304,909,269878,False,0
1520,False,False,False,False,True,9192152,241,18144,False,0
1521,False,False,True,False,False,18,40,51,True,0
1522,False,False,False,False,False,41,290,3,True,0
1523,False,False,False,False,False,30615,6849,67431,True,0
1524,True,True,True,False,False,3196,2536,9983,True,0
1525,False,False,False,True,False,174482,22566,5639,True,0
1526,False,False,False,False,False,4077,2193,2349,True,0
1527,False,False,True,False,False,215,721,76,True,0
1528,False,False,False,False,True,2540943,129,4470,True,0
1529,False,False,False,True,False,5555,296,10335,True,0
1530,False,False,False,False,True,1517993,3739,32702,True,0
1531,False,False,True,False,False,397,2436,569,True,0
1532,False,False,False,False,True,2039596,333,3361,True,0
1533,False,False,False,False,False,42,204,580,True,0
1534,False,False,False,False,True,112499,9471,625,True,0
1535,False,False,False,True,True,9216131,508,4304,False,0
1536,False,False,False,False,False,112379,2116,6421,True,0
1537,False,False,False,False,False,2744,923,9699,True,0
1538,False,False,False,False,False,32,347,21,True,0
1539,False,False,False,False,False,6296,47,179,True,0
1540,False,False,False,False,True,216251,227,1537,True,0
1541,False,False,False,False,True,502303,13766,69778,True,0
1542,False,False,False,False,False,176,96,11388,True,0
1543,False,False,False,False,False,22,161,6,True,0
1544,False,False,False,False,True,12264,821,2136,True,0
1545,False,False,False,False,False,4639,491,7,True,0
1546,False,False,False,False,False,9,128,17,True,0
1547,False,False,False,False,False,22,102,26,True,0
1548,False,False,False,False,True,68937,349,47114,True,0
1549,False,False,False,False,True,5935044,2509,34774,False,0
1550,False,False,False,False,False,232,386,2369,True,0
1551,False,False,False,False,True,318621,603,18794,True,0
1552,False,False,False,False,True,2073481,2952,71174,True,0
1553,False,False,False,True,False,197,599,1732,True,0
1554,False,False,False,False,True,107622,76,3900,True,0
1555,False,False,False,False,True,1870168,637,44689,True,0
1556,False,False,False,False,True,947045,271,4905,True,0
1557,False,False,True,False,False,1583,852,5602,True,0
1558,False,False,False,False,True,200622,586,12902,True,0
1559,False,False,False,False,True,354,21,225,True,0
1560,False,False,False,False,True,1909411,17,27849,True,0
1561,False,False,False,False,True,29270575,428,6221,False,0
1562,False,False,False,False,True,6578005,692,9536,False,0
1563,False,False,False,False,False,876,448,9732,True,0
1564,False,False,False,True,True,15472164,1450,22750,False,0
1565,False,False,True,False,False,2254,200,3437,True,0
1566,False,False,False,False,False,2419,1144,7230,True,0
1567,False,False,False,False,False,95,15,2240,True,0
1568,True,True,True,False,False,758,654,30413,True,0
1569,False,False,False,False,True,314361,184,10659,True,0
1570,False,False,False,False,True,56805,3,12376,True,0
1571,False,False,True,False,False,126786,0,7656,True,0
1572,False,False,False,True,False,107,268,2906,True,0
1573,False,False,False,False,True,1871284,9,4238,True,0
1574,False,False,False,False,True,30454,797,4676,True,0
1575,False,False,False,False,True,605365,60,3652,True,0
1576,False,False,False,False,False,6378,44,7244,True,0
1577,False,False,True,False,True,384507,199,5206,True,0
1578,False,False,False,False,True,1227898,1305,3792,True,0
1579,False,False,False,False,False,2,54,1,True,0
1580,False,False,True,False,False,129,238,3678,True,0
1581,False,False,False,False,True,3784246,15193,14535,True,0
1582,True,False,False,False,False,669,613,14133,True,0
1583,False,False,False,False,True,399054,23907,205,True,0
1584,False,False,False,True,False,1,22,1,True,0
1585,False,False,False,False,True,4763532,742,20404,True,0
1586,False,False,True,False,True,34960,530,3882,True,0
1587,False,False,False,False,False,151,1292,692,True,0
1588,False,False,False,False,False,86,2924,670,True,0
1589,False,False,False,False,False,171,269,8061,True,0
1590,False,False,False,False,True,8476840,2836,227103,False,0
1591,False,False,False,False,False,269,368,1896,True,0
1592,False,False,False,False,False,504,207,1546,True,0
1593,False,False,False,False,False,578,310,379,True,0
1594,False,False,False,False,True,384433,423,9924,True,0
1595,False,False,False,False,False,69,293,107,True,0
1596,False,False,False,False,False,2,44,2,True,0
1597,False,False,False,True,True,22703994,1,2895,False,0
1598,False,False,False,True,True,3057658,32,2054,False,0
1599,False,True,True,True,False,228,64,1015,True,0
1600,False,False,True,False,False,46,12,6083,True,0
1601,False,False,False,False,False,372,396,440,True,0
1602,False,False,False,False,False,36,107,27,True,0
1603,False,False,False,False,True,16260659,2742,38435,False,0
1604,False,False,False,False,False,108,226,1570,True,0
1605,False,False,False,False,False,121,592,1085,True,0
1606,False,False,False,False,True,4799319,943150,10405,False,0
1607,False,False,False,True,False,25887,2623,14258,True,0
1608,False,False,False,True,True,1427838,139,4735,False,0
1609,False,False,False,False,False,11,80,1,True,0
1610,False,False,False,False,True,796718,284,17149,True,0
1611,False,False,True,False,True,135677,1708,23655,True,0
1612,False,False,False,False,False,3673,1485,11406,True,0
1613,False,False,False,False,True,1803087,504,5653,True,0
1614,False,False,False,False,False,21,23,3,True,0
1615,False,False,False,False,True,283215,852,81749,True,0
1616,False,False,False,False,False,68,255,6,True,0
1617,False,False,False,False,True,198739,9867,3957,True,0
1618,False,False,False,False,False,23477,2,59325,True,0
1619,False,False,False,False,False,67,496,3,True,0
1620,False,False,False,False,False,288,298,2933,True,0
1621,False,False,False,False,False,186,858,307,True,0
1622,False,False,False,False,False,1526,1346,8662,True,0
1623,False,False,False,False,False,7011,315,631,True,0
1624,False,False,False,False,True,131328,147,207,True,0
1625,False,False,False,False,False,1867,2913,6544,True,0
1626,False,False,False,True,True,1039625,176,825,True,0
1627,False,False,False,False,False,40,117,48,True,0
1628,False,False,False,True,True,1876,826,19476,True,0
1629,False,False,False,False,False,330,302,2079,True,0
1630,False,False,False,False,True,56633,4299,13037,True,0
1631,False,False,False,False,False,1391,477,74779,True,0
1632,False,False,False,False,False,72,703,4,True,0
1633,False,False,False,False,False,4060,95,26,True,0
1634,False,False,False,False,False,560,378,1134,True,0
1635,False,False,False,False,True,780560,4806,22261,True,0
1636,False,False,False,False,False,3,30,1,True,0
1637,False,False,False,False,True,5340224,614,10586,True,0
1638,False,False,False,False,True,5633,5821,11198,True,0
1639,False,False,False,False,False,1047,299,3098,True,0
1640,False,False,False,True,False,180,355,400,True,0
1641,False,False,False,False,True,22641,6044,15371,True,0
1642,False,False,False,False,True,12464997,50549,22034,False,0
1643,False,False,False,False,False,391,1417,12551,True,0
1644,False,False,False,True,False,3,8,13,True,0
1645,False,False,False,False,False,35,134,989,True,0
1646,False,False,False,False,False,10,25,9,True,0
1647,False,False,False,False,False,58,0,473,True,0
1648,False,False,False,True,True,9942270,462,7312,False,0
1649,False,False,False,False,False,13,50,1,True,0
1650,False,False,False,True,True,13616221,760,9824,False,0
1651,False,False,False,False,False,21,33,702,True,0
1652,False,False,False,True,False,81,80,3243,True,0
1653,False,False,False,False,False,0,40,57,True,0
1654,False,False,False,False,False,158352,509,63293,True,0
1655,False,False,False,False,False,42483,2692,29976,True,0
1656,False,False,False,False,True,147994,68994,100848,True,0
1657,False,False,False,False,False,2,4,1,True,0
1658,False,False,False,False,False,12,94,103,True,0
1659,False,False,False,False,False,114,128,6325,True,0
1660,False,False,True,False,False,4309,2316,5690,True,0
1661,False,False,False,False,True,777892,281,1575,True,0
1662,False,False,False,True,False,127,816,321,True,0
1663,False,False,False,False,True,22888,366,382,True,0
1664,False,False,False,False,False,36,95,13,True,0
1665,False,False,True,False,False,27013,999,13642,True,0
1666,False,False,False,False,False,5,237,2,True,0
1667,False,False,False,False,False,2282,275,4757,True,0
1668,False,False,False,False,False,2060,661,6003,True,0
1669,False,False,False,False,True,1108807,1662,27085,True,0
1670,False,False,False,False,False,208,190,81,True,0
1671,False,False,False,False,False,392,638,4530,True,0
1672,False,False,False,False,True,198799,11115,8140,True,0
1673,False,False,False,False,False,352,125,582,True,0
1674,False,False,True,False,False,348,809,3220,True,0
1675,False,False,False,False,False,698,589,7967,True,0
1676,False,False,False,False,True,350009,139,30346,True,0
1677,False,False,False,False,True,120310,1531,2989,True,0
1678,False,False,False,False,False,36,6,10,True,0
1679,False,False,False,False,False,595,345,887,True,0
1680,False,False,False,False,False,98,667,613,True,0
1681,False,False,False,False,False,2,10,2,True,0
1682,False,False,False,False,False,1,19,1,True,0
1683,False,False,True,False,False,358,5000,1236,True,0
1684,False,False,True,False,False,628,1814,2991,True,0
1685,False,False,False,False,True,20146302,9,467,False,0
1686,False,False,False,False,True,50549694,95,2822,False,0
1687,False,False,False,False,True,89841,2,55,True,0
1688,False,False,False,False,True,1983513,1675,40938,False,0
1689,False,False,False,False,True,256832,657,2724,True,0
1690,False,False,False,True,True,2811157,236,128,True,0
1691,False,False,False,False,False,99,220,61,True,0
1692,False,False,False,False,False,5,86,152,True,0
1693,False,False,False,False,False,771,437,658,True,0
1694,False,False,False,False,False,104,251,195,True,0
1695,False,False,False,False,False,6791,5109,2756,True,0
1696,False,False,True,False,True,1591765,1862,36715,True,0
1697,False,False,False,False,False,1830,2002,535,True,0
1698,False,False,False,True,False,2740,2000,9469,True,0
1699,False,False,False,True,True,23763283,81,56274,False,0
1700,False,False,False,False,True,2632,730,5130,True,0
1701,False,False,False,False,True,3954261,907,16589,True,0
1702,False,False,False,False,False,613,169,71,True,0
1703,False,False,False,False,True,5336,132,2289,True,0
1704,False,False,False,False,True,139867,1027,10958,True,0
1705,False,False,False,False,True,101905,750,3714,True,0
1706,False,False,False,False,True,1337,539,259,True,0
1707,False,False,True,True,False,36,445,37,True,0
1708,False,False,True,False,True,11473,1659,5239,True,0
1709,False,False,False,False,False,1193,2268,2991,True,0
1710,False,False,False,False,True,1191689,102,2568,True,0
1711,False,False,True,False,True,1761958,1328,26740,True,0
1712,False,False,False,False,False,289,124,2770,True,0
1713,False,False,False,False,False,115,154,4158,True,0
1714,False,False,True,False,True,104765,7128,13703,True,0
1715,False,False,False,False,True,581275,1671,54262,True,0
1716,False,False,False,False,False,16,19,37,True,0
1717,False,False,False,False,True,14732,491,5376,True,0
1718,False,False,False,False,False,120,173,14668,True,0
1719,False,False,False,False,False,16845,10,446,True,0
1720,False,False,False,False,True,118242,429,5329,True,0
1721,False,False,False,True,True,7941334,337,13696,False,0
1722,False,False,False,False,True,7784893,478,3666,True,0
1723,False,False,False,True,False,1818,3727,978,True,0
1724,False,False,False,True,False,24,227,13,True,0
1725,False,False,False,False,True,2671727,92031,58530,True,0
1726,False,False,False,False,False,293227,745,10289,True,0
1727,False,False,False,False,False,119,165,115,True,0
1728,False,False,False,False,False,18747,1284,675,True,0
1729,False,False,False,False,False,122,821,16,True,0
1730,False,False,False,False,False,221,1056,3394,True,0
1731,False,False,False,False,False,91,80,13524,True,0
1732,False,False,False,False,False,987,244,13859,True,0
1733,False,False,False,False,True,5654090,1020,107432,True,0
1734,False,False,False,False,True,26243562,90,2650,False,0
1735,False,False,False,False,False,6,9,9,True,0
1736,False,False,False,False,True,11600,1271,5832,True,0
1737,False,False,False,False,False,2016,67,24,True,0
1738,False,False,False,False,False,24244,24852,1568,True,0
1739,False,False,True,False,True,177335,1609,12818,True,0
1740,False,False,False,False,True,3119501,10296,10888,True,0
1741,False,False,False,False,True,318163,759,22964,True,0
1742,False,False,False,False,False,15,153,29,True,0
1743,False,False,False,False,True,13445608,202,7784,False,0
1744,False,False,False,False,False,147,875,296,True,0
1745,False,False,False,False,False,49,1156,7,True,0
1746,False,False,False,False,True,437194,389732,19312,True,0
1747,False,False,False,False,False,16079,1884,5502,True,0
1748,False,False,False,False,False,146,932,9,True,0
1749,False,False,False,False,False,14,28,52,True,0
1750,False,False,False,False,True,3848,1234,31379,True,0
1751,False,False,False,True,True,16036429,8,310,True,0
1752,False,False,False,False,False,31,88,184,True,0
1753,False,False,False,False,False,173,335,242,True,0
1754,False,False,False,False,False,358,177,3246,True,0
1755,False,False,False,True,True,3917025,401,47384,True,0
1756,False,False,False,False,False,31,39,1856,True,0
1757,False,False,False,False,True,66368,636,1976,True,0
1758,False,False,False,False,True,158317,283,1372,True,0
1759,False,False,False,False,False,4,29,109,True,0
1760,False,False,False,False,False,177,608,191,True,0
1761,False,False,False,False,False,2370,1394,8528,True,0
1762,False,False,True,False,False,4047,4042,3155,True,0
1763,True,False,False,True,False,680,36,7068,True,0
1764,False,False,False,False,False,14347,543,7018,True,0
1765,False,False,False,False,False,1422,2075,31699,True,0
1766,False,False,True,False,True,3500781,92,26110,True,0
1767,False,False,True,False,False,681,1988,8826,True,0
1768,False,False,False,False,False,3875,1256,5375,True,0
1769,False,False,False,False,True,638899,29303,9588,True,0
1770,False,False,False,False,True,4487539,2383,5887,False,0
1771,False,False,False,False,False,1951,125,170,True,0
1772,False,False,False,False,False,86,228,15,True,0
1773,False,False,False,True,True,747212,4206,18438,True,0
1774,False,False,False,True,True,33451,130,2023,True,0
1775,False,False,True,True,False,48,13,10,True,0
